zipcode,2011,2012,2013,2014,2015
90014,217575.0,228041.666667,313541.666667,378441.666667,402500.0
90015,367916.666667,400250.0,513608.333333,555691.666667,604966.666667
90016,293875.0,297883.333333,362833.333333,424341.666667,466433.333333
90017,328650.0,349308.333333,471333.333333,507725.0,518358.333333
90018,265316.666667,272258.333333,328341.666667,406166.666667,473000.0
90019,556266.666667,577333.333333,689608.333333,787900.0,843116.666667
90020,323216.666667,332825.0,397608.333333,440441.666667,476125.0
90022,250091.666667,254025.0,290041.666667,327533.333333,346175.0
90023,199241.666667,216658.333333,256683.333333,302150.0,331783.333333
90024,789500.0,751341.666667,840416.666667,964958.333333,1025050.0
90025,607358.333333,610366.666667,693200.0,748016.666667,782700.0
90026,470700.0,511541.666667,604641.666667,652116.666667,690325.0
90027,849841.666667,901116.666667,1019716.666667,1127933.333333,1236300.0
90028,503625.0,504316.666667,594391.666667,643383.333333,719866.666667
90029,435158.333333,437200.0,508241.666667,617891.666667,708175.0
90031,277741.666667,284541.666667,357458.333333,403175.0,421008.333333
90032,273458.333333,284675.0,350941.666667,377858.333333,399241.666667
90033,207975.0,214008.333333,252841.666667,317858.333333,362741.666667
90034,654841.666667,668833.333333,764958.333333,836333.333333,893741.666667
90035,788766.666667,804358.333333,909633.333333,1035608.333333,1109408.333333
90036,965191.666667,962400.0,1158083.333333,1276966.666667,1377641.666667
90037,206891.666667,216075.0,266033.333333,322091.666667,358850.0
90038,470558.333333,471775.0,553041.666667,656625.0,714466.666667
90039,547875.0,560925.0,651041.666667,701583.333333,762250.0
90040,256875.0,259441.666667,288941.666667,325008.333333,345791.666667
90041,462283.333333,486416.666667,584175.0,643450.0,684916.666667
90042,354758.333333,369591.666667,451433.333333,503933.333333,559866.666667
90043,299750.0,308800.0,358883.333333,401716.666667,431266.666667
90044,205741.666667,207516.666667,246616.666667,288916.666667,317291.666667
90045,657516.666667,650000.0,748050.0,812766.666667,868916.666667
90046,802533.333333,829883.333333,949508.333333,1075975.0,1179066.666667
90047,243100.0,246991.666667,285000.0,319783.333333,342583.333333
90048,920750.0,957300.0,1159425.0,1214541.666667,1286183.333333
90049,1574833.333333,1622541.666667,1853266.666667,2174308.333333,2345866.666667
90053,,,,,92750.0
90056,665825.0,692291.666667,759958.333333,883516.666667,977258.333333
90059,168550.0,180500.0,214591.666667,250333.333333,274500.0
90061,186375.0,197741.666667,240208.333333,280508.333333,306075.0
90062,228850.0,241075.0,293225.0,354158.333333,376883.333333
90063,201175.0,214208.333333,254908.333333,305033.333333,336691.666667
90064,815433.333333,853783.333333,990341.666667,1070975.0,1175233.333333
90065,431600.0,442283.333333,529166.666667,587791.666667,631725.0
90066,693558.333333,714725.0,848416.666667,952333.333333,1062566.666667
90067,,,,,942250.0
90068,867283.333333,893891.666667,1031200.0,1142966.666667,1238700.0
90069,616008.333333,602950.0,685741.666667,741225.0,804858.333333
90071,,,,,79000.0
90074,,,,,
90077,1646558.333333,1691158.333333,1930191.666667,2300583.333333,2543933.333333
90078,,,,,66800.0
90094,528966.666667,536158.333333,628491.666667,691700.0,747050.0
90096,,,,,
90124,,,,,
90125,,,,,
90129,,,,,
90131,,,,,
90201,240916.666667,247058.333333,281683.333333,323850.0,351841.666667
90204,,,,,
90210,2883941.666667,3007533.333333,3456225.0,3947516.666667,4605141.666666999
90211,1253100.0,1364458.333333,1537925.0,1620891.666667,1745275.0
90212,1552825.0,1634825.0,1775191.666667,1851633.333333,1991733.333333
90219,,,,,
90220,195458.333333,206025.0,235758.333333,262908.333333,290608.333333
90221,200800.0,209866.666667,240608.333333,278441.666667,304591.666667
90222,178933.333333,191175.0,221191.666667,251966.666667,280833.333333
90223,,,,,175400.0
90224,,,,,90500.0
90225,,,,,153550.0
90226,,,,,145750.0
90228,,,,,166350.0
90230,492175.0,496133.333333,584516.666667,635408.333333,694625.0
90231,,,,,104300.0
90232,684458.333333,690500.0,819225.0,906958.333333,963575.0
90233,,,,,148250.0
90235,,,,,140600.0
90236,,,,,
90240,388758.333333,389316.666667,432950.0,478775.0,506491.666667
90241,372208.333333,374758.333333,419783.333333,472258.333333,497500.0
90242,333716.666667,327583.333333,369700.0,406225.0,427291.666667
90245,714533.333333,729825.0,822491.666667,847566.666667,934566.666667
90247,295375.0,296791.666667,335241.666667,378983.333333,400241.666667
90248,333083.333333,325116.666667,359875.0,397391.666667,412483.333333
90249,323525.0,314091.666667,359091.666667,405450.0,433941.666667
90250,354300.0,354866.666667,402650.0,453925.0,492191.666667
90251,,,,,107600.0
90252,,,,,143300.0
90254,925791.666667,927983.333333,1103308.333333,1233900.0,1366800.0
90255,229825.0,239633.333333,271400.0,319816.666667,342933.333333
90258,,,,,
90259,,,,,61400.0
90260,335616.666667,339641.666667,385150.0,421491.666667,453133.333333
90261,,,,,
90262,235516.666667,238425.0,271316.666667,303108.333333,320958.333333
90263,,,,,117850.0
90265,2040000.0,1988916.666667,2162083.333333,2369066.666667,2602166.666667
90266,1292616.666667,1327266.666667,1529750.0,1755800.0,2022458.333333
90270,226691.666667,235541.666667,273241.666667,349041.666667,378158.333333
90272,1735191.666667,1753191.666667,2000225.0,2249091.666667,2464225.0
90273,,,,,108300.0
90274,1315050.0,1346391.666667,1480833.333333,1595541.666667,1703291.666667
90275,950158.333333,937191.666667,1057616.666667,1152966.666667,1177441.666667
90277,771058.333333,764425.0,858350.0,913216.666667,964958.333333
90278,629066.666667,638033.333333,720108.333333,772841.666667,814541.666667
90279,,,,,129150.0
90280,242633.333333,248033.333333,284933.333333,323641.666667,348450.0
90290,820341.666667,833216.666667,908200.0,1039575.0,1121683.333333
90291,848825.0,935041.666667,1165200.0,1362200.0,1475400.0
90292,647875.0,662983.333333,794025.0,837808.333333,852216.666667
90293,453200.0,441758.333333,488266.666667,539025.0,576591.666667
90295,,,,,123250.0
90296,,,,,145600.0
90298,,,,,73700.0
90300,,,,,48400.0
90301,230658.333333,228500.0,267366.666667,310883.333333,326941.666667
90302,228100.0,240516.666667,274266.666667,311475.0,338500.0
90303,295175.0,297766.666667,349458.333333,393708.333333,422466.666667
90304,,,,,81000.0
90305,299616.666667,301858.333333,340733.333333,381916.666667,411708.333333
90306,,,,,103550.0
90307,,,,,
90309,,,,,48050.0
90310,,,,,62750.0
90311,,,,,81700.0
90312,,,,,98650.0
90313,,,,,57100.0
90314,,,,,170800.0
90315,,,,,142700.0
90316,,,,,175700.0
90318,,,,,151900.0
90319,,,,,180400.0
90320,,,,,282100.0
90323,,,,,87150.0
90390,,,,,116500.0
90402,2315925.0,2411275.0,2767908.333333,2992058.333333,3275441.666667
90403,801825.0,843016.666667,938033.333333,963408.333333,1074050.0
90404,596633.333333,607091.666667,681566.666667,720491.666667,776050.0
90405,867508.333333,907566.666667,1111166.666667,1204958.333333,1295158.333333
90408,,,,,
90409,,,,,112400.0
90411,,,,,126250.0
90421,,,,,104500.0
90423,,,,,95900.0
90425,,,,,59200.0
90501,463950.0,461941.666667,518825.0,545925.0,564383.333333
90502,297033.333333,296983.333333,333266.666667,371050.0,383500.0
90503,605733.333333,611575.0,675400.0,726533.333333,763766.666667
90504,463058.333333,457041.666667,506733.333333,565400.0,593066.666667
90505,647208.333333,650866.666667,741283.333333,798183.333333,832600.0
90529,,,,,62550.0
90570,,,,,
90599,,,,,
90601,355208.333333,343566.666667,386000.0,425383.333333,453041.666667
90602,343375.0,346725.0,404683.333333,442425.0,457908.333333
90603,386108.333333,379158.333333,442341.666667,478316.666667,489291.666667
90604,340350.0,340408.333333,389766.666667,434008.333333,454075.0
90605,315450.0,317933.333333,366625.0,402041.666667,419666.666667
90606,291800.0,296141.666667,334891.666667,374091.666667,397591.666667
90610,,,,,
90611,,,,,308200.0
90612,,,,,245850.0
90613,,,,,174200.0
90614,,,,,212300.0
90616,,,,,
90619,,,,,389650.0
90620,365691.666667,365108.333333,424341.666667,454416.666667,474850.0
90621,350533.333333,351516.666667,410008.333333,459058.333333,480275.0
90623,528066.666667,526175.0,583075.0,624575.0,646058.333333
90625,,,,,81700.0
90630,444375.0,445791.666667,499150.0,536825.0,567758.333333
90631,370566.666667,369358.333333,429700.0,467050.0,490850.0
90633,,,,,292000.0
90636,,,,,265250.0
90638,369966.666667,368025.0,429950.0,462300.0,480116.666667
90640,335233.333333,330183.333333,373833.333333,414183.333333,436450.0
90641,,,,,
90642,,,,,134250.0
90644,,,,,129250.0
90650,282375.0,282000.0,327641.666667,368583.333333,388683.333333
90652,,,,,119200.0
90654,,,,,159400.0
90656,,,,,282650.0
90660,290350.0,286108.333333,324575.0,362891.666667,375133.333333
90663,,,,,324900.0
90664,,,,,178300.0
90665,,,,,186500.0
90666,,,,,213700.0
90669,,,,,250300.0
90670,308091.666667,310591.666667,352475.0,392166.666667,416950.0
90672,,,,,142000.0
90680,297416.666667,288783.333333,340575.0,383175.0,409391.666667
90687,,,,,435200.0
90688,,,,,320100.0
90701,341341.666667,335833.333333,389325.0,433808.333333,459333.333333
90702,,,,,122100.0
90703,524350.0,527816.666667,580641.666667,624666.666667,644475.0
90704,493825.0,482666.666667,510783.333333,578483.333333,655516.666667
90705,,,,,111250.0
90706,320775.0,318000.0,360158.333333,394091.666667,417783.333333
90710,391108.333333,383683.333333,433808.333333,469950.0,477433.333333
90711,,,,,180450.0
90712,367933.333333,363508.333333,418925.0,460341.666667,480258.333333
90713,385783.333333,379933.333333,437933.333333,479450.0,496025.0
90714,,,,,120650.0
90715,322075.0,316841.666667,370816.666667,410950.0,430266.666667
90716,204858.333333,204658.333333,243350.0,310675.0,335350.0
90717,433033.333333,431541.666667,484766.666667,547258.333333,584033.333333
90718,,,,,
90719,,,,,82750.0
90720,742666.666667,740016.666667,831508.333333,821466.666667,838875.0
90721,,,,,126500.0
90723,213541.666667,220225.0,257800.0,305083.333333,335283.333333
90724,,,,,128000.0
90725,,,,,
90727,,,,,124250.0
90729,,,,,133450.0
90731,382025.0,358775.0,418516.666667,477308.333333,506566.666667
90732,434675.0,422416.666667,477875.0,538058.333333,549258.333333
90733,,,,,166800.0
90737,,,,,104450.0
90738,,,,,132350.0
90739,,,,,197250.0
90740,710516.666667,706033.333333,781050.0,804091.666667,853700.0
90741,,,,,144750.0
90742,,,,,207950.0
90744,258433.333333,259083.333333,292183.333333,352583.333333,375533.333333
90745,297016.666667,300158.333333,337191.666667,389133.333333,409941.666667
90746,330583.333333,335658.333333,383600.0,429225.0,452925.0
90747,,,,,177000.0
90748,,,,,84000.0
90749,,,,,163000.0
90755,308275.0,287725.0,338083.333333,399683.333333,414566.666667
90761,,,,,171300.0
90762,,,,,485650.0
90763,,,,,
90765,,,,,65400.0
90770,,,,,301200.0
90771,,,,,258750.0
90772,,,,,213900.0
90777,,,,,1078750.0
90780,,,,,125000.0
90781,,,,,359400.0
90784,,,,,97550.0
90801,,,,,129400.0
90802,206216.666667,195391.666667,230966.666667,277275.0,294950.0
90803,641708.333333,644075.0,726191.666667,774891.666667,808083.333333
90804,250350.0,262591.666667,300333.333333,379141.666667,410225.0
90805,246866.666667,250950.0,298608.333333,338025.0,355791.666667
90806,321483.333333,321416.666667,371450.0,414341.666667,429800.0
90807,392583.333333,401666.666667,468925.0,508366.666667,533433.333333
90808,457166.666667,452608.333333,516066.666667,565166.666667,579483.333333
90810,265125.0,266366.666667,318108.333333,344766.666667,361358.333333
90813,208816.666667,205208.333333,246050.0,303041.666667,338141.666667
90814,468483.333333,486125.0,542441.666667,625291.666667,646833.333333
90815,443541.666667,453966.666667,523100.0,566275.0,584016.666667
90893,,,,,57650.0
90897,,,,,66250.0
90900,,,,,71550.0
90910,,,,,149700.0
90921,,,,,218850.0
90927,,,,,55050.0
90935,,,,,126400.0
90942,,,,,
90951,,,,,124750.0
90952,,,,,118850.0
90959,,,,,75800.0
91001,516908.333333,530433.333333,607533.333333,648716.666667,672391.666667
91003,,,,,143100.0
91006,722766.666667,729441.666667,850566.666667,1002341.666667,1042758.333333
91007,775125.0,778500.0,938775.0,1102475.0,1182566.666667
91008,1231350.0,1313591.666667,1527183.333333,1746175.0,1742441.666667
91009,,,,,109500.0
91010,303308.333333,305116.666667,357025.0,414341.666667,438308.333333
91011,1091091.666667,1109508.333333,1250691.666667,1388266.666667,1489733.333333
91012,,,,,105550.0
91014,,,,,122700.0
91016,438750.0,441141.666667,499183.333333,553816.666667,572075.0
91020,452841.666667,450766.666667,495600.0,558233.333333,601525.0
91021,,,,,121950.0
91024,662183.333333,680300.0,773800.0,824983.333333,873225.0
91030,706025.0,719991.666667,811783.333333,846325.0,923216.666667
91031,,,,,
91034,,,,,90600.0
91036,,,,,
91040,357266.666667,348491.666667,402183.333333,454950.0,490325.0
91041,,,,,93200.0
91042,357200.0,356966.666667,416325.0,460333.333333,491958.333333
91044,,,,,116200.0
91045,,,,,66600.0
91046,,,,,193400.0
91047,,,,,107700.0
91048,,,,,
91049,,,,,
91050,,,,,
91051,,,,,70950.0
91062,,,,,
91063,,,,,207900.0
91064,,,,,156100.0
91067,,,,,
91070,,,,,132700.0
91071,,,,,
91072,,,,,
91080,,,,,101200.0
91082,,,,,
91101,378366.666667,391375.0,439375.0,457183.333333,465025.0
91103,452166.666667,449100.0,511616.666667,566533.333333,613741.666667
91104,522941.666667,528116.666667,599050.0,647100.0,679233.333333
91105,813766.666667,841766.666667,952266.666667,1019341.666667,1089575.0
91106,458391.666667,462300.0,538741.666667,559808.333333,575841.666667
91107,603141.666667,610275.0,690483.333333,756558.333333,774858.333333
91108,1458591.666667,1538633.333333,1793500.0,2030275.0,2259808.333333
91115,,,,,281250.0
91150,,,,,97700.0
91151,,,,,
91160,,,,,108700.0
91161,,,,,169100.0
91176,,,,,175200.0
91188,,,,,113600.0
91191,,,,,161300.0
91200,,,,,114150.0
91201,510250.0,509175.0,584941.666667,630941.666667,690891.666667
91202,521383.333333,509225.0,593308.333333,641283.333333,681625.0
91203,337141.666667,322491.666667,374341.666667,409841.666667,436191.666667
91204,321350.0,317975.0,365616.666667,412858.333333,441491.666667
91205,373891.666667,380041.666667,447500.0,499008.333333,542383.333333
91206,521841.666667,522508.333333,586450.0,641683.333333,678208.333333
91207,699058.333333,697200.0,741791.666667,813100.0,889225.0
91208,659158.333333,660983.333333,743783.333333,800058.333333,845608.333333
91209,,,,,141800.0
91210,,,,,195050.0
91211,,,,,158600.0
91212,,,,,287300.0
91213,,,,,231000.0
91214,535225.0,532175.0,610091.666667,681350.0,730725.0
91217,,,,,152050.0
91219,,,,,198700.0
91221,,,,,223000.0
91222,,,,,152000.0
91223,,,,,201050.0
91224,,,,,172550.0
91225,,,,,102350.0
91232,,,,,144600.0
91233,,,,,130400.0
91234,,,,,203700.0
91235,,,,,123850.0
91236,,,,,224300.0
91237,,,,,197050.0
91239,,,,,123000.0
91247,,,,,
91248,,,,,80300.0
91249,,,,,55400.0
91250,,,,,53200.0
91251,,,,,67500.0
91252,,,,,207000.0
91254,,,,,378600.0
91255,,,,,88600.0
91256,,,,,82300.0
91260,,,,,64100.0
91261,,,,,143900.0
91264,,,,,60400.0
91265,,,,,154000.0
91275,,,,,284100.0
91278,,,,,139900.0
91280,,,,,160500.0
91281,,,,,102400.0
91283,,,,,123000.0
91290,,,,,205700.0
91291,,,,,161000.0
91292,,,,,157800.0
91294,,,,,207900.0
91301,608766.666667,629300.0,754375.0,760741.666667,758566.666667
91302,999383.333333,1059991.666667,1230366.666667,1295641.666667,1261216.666667
91303,281608.333333,288066.666667,359491.666667,389666.666667,398708.333333
91304,397525.0,395650.0,458683.333333,514166.666667,547508.333333
91306,329233.333333,332433.333333,395191.666667,439525.0,452716.666667
91307,438216.666667,436641.666667,516633.333333,563075.0,582450.0
91308,,,,,177350.0
91310,,,,,197200.0
91311,406583.333333,398883.333333,451858.333333,516100.0,542433.333333
91312,,,,,138700.0
91313,,,,,206550.0
91314,,,,,
91315,,,,,353350.0
91316,398516.666667,412458.333333,495716.666667,528750.0,549133.333333
91318,,,,,
91319,,,,,114550.0
91320,496991.666667,488816.666667,559333.333333,606816.666667,629866.666667
91321,296083.333333,284900.0,339200.0,396375.0,417758.333333
91323,,,,,100250.0
91324,381333.333333,378050.0,438658.333333,493233.333333,524583.333333
91325,423400.0,425808.333333,491341.666667,569000.0,592933.333333
91326,544216.666667,532241.666667,606400.0,664316.666667,692366.666667
91328,,,,,177800.0
91329,,,,,333200.0
91330,,,,,161500.0
91331,249266.666667,260383.333333,302100.0,347875.0,375341.666667
91335,301633.333333,307025.0,374150.0,415225.0,433750.0
91336,,,,,148400.0
91337,,,,,180750.0
91339,,,,,315500.0
91340,247033.333333,255158.333333,308216.666667,343266.666667,354583.333333
91342,290858.333333,296200.0,349283.333333,389325.0,415783.333333
91343,341966.666667,343591.666667,402491.666667,448166.666667,469441.666667
91344,398566.666667,398675.0,459341.666667,512750.0,539316.666667
91345,302358.333333,301416.666667,356050.0,404175.0,432016.666667
91347,,,,,127850.0
91349,,,,,123050.0
91350,344733.333333,332375.0,385433.333333,444925.0,465066.666667
91351,286266.666667,275025.0,330400.0,388433.333333,404666.666667
91352,280016.666667,284716.666667,336408.333333,386533.333333,411433.333333
91353,,,,,117150.0
91354,380633.333333,370941.666667,421783.333333,484241.666667,503508.333333
91355,376291.666667,372200.0,416625.0,458533.333333,477016.666667
91356,582708.333333,587541.666667,719241.666667,792491.666667,861966.666667
91358,,,,,122700.0
91360,479916.666667,474300.0,542475.0,594575.0,620266.666667
91361,713133.333333,718241.666667,826433.333333,857866.666667,909041.666667
91362,595416.666667,601316.666667,693675.0,722966.666667,739850.0
91364,585433.333333,614741.666667,724450.0,757708.333333,769725.0
91367,484600.0,486833.333333,570150.0,623933.333333,637841.666667
91375,,,,,
91377,560358.333333,577483.333333,652800.0,690575.0,708975.0
91379,,,,,90100.0
91383,,,,,
91384,369991.666667,357825.0,405841.666667,459816.666667,480783.333333
91385,,,,,111000.0
91386,,,,,
91387,333983.333333,327975.0,372083.333333,432500.0,456991.666667
91390,416333.333333,417275.0,469883.333333,531600.0,563425.0
91395,,,,,78750.0
91401,439858.333333,455783.333333,557108.333333,615533.333333,639200.0
91402,253483.333333,250250.0,302933.333333,345600.0,370925.0
91403,637525.0,665433.333333,771016.666667,839283.333333,896608.333333
91404,,,,,125500.0
91405,301825.0,311591.666667,380658.333333,428325.0,444300.0
91406,323625.0,330075.0,400066.666667,448275.0,465483.333333
91409,,,,,87600.0
91410,,,,,106250.0
91411,421941.666667,425808.333333,501266.666667,562650.0,591391.666667
91414,,,,,181650.0
91422,,,,,
91423,639066.666667,646150.0,765533.333333,822233.333333,859958.333333
91433,,,,,179350.0
91436,975741.666667,972383.333333,1120175.0,1279525.0,1390566.666667
91437,,,,,137550.0
91439,,,,,78250.0
91443,,,,,138750.0
91452,,,,,
91453,,,,,91800.0
91454,,,,,
91455,,,,,85250.0
91457,,,,,148750.0
91460,,,,,170600.0
91462,,,,,54250.0
91463,,,,,129400.0
91464,,,,,77150.0
91474,,,,,129850.0
91476,,,,,126850.0
91501,506050.0,511508.333333,586925.0,632041.666667,700566.666667
91502,365883.333333,353416.666667,410341.666667,447708.333333,462158.333333
91504,523908.333333,507691.666667,564541.666667,624600.0,683675.0
91505,463291.666667,460991.666667,538641.666667,600775.0,639341.666667
91506,489525.0,481883.333333,565241.666667,627775.0,668041.666667
91510,,,,,222250.0
91514,,,,,102550.0
91515,,,,,138350.0
91542,,,,,113600.0
91555,,,,,52750.0
91560,,,,,112200.0
91562,,,,,168800.0
91601,391591.666667,394941.666667,472416.666667,517791.666667,531541.666667
91602,548675.0,551341.666667,655858.333333,691108.333333,701933.333333
91604,742800.0,771066.666667,895616.666667,998933.333333,1075500.0
91605,295391.666667,300691.666667,347866.666667,407500.0,439441.666667
91606,315950.0,314133.333333,380350.0,445283.333333,482100.0
91607,514700.0,533308.333333,634625.0,698458.333333,732216.666667
91623,,,,,109850.0
91626,,,,,176350.0
91627,,,,,123950.0
91651,,,,,267550.0
91652,,,,,262550.0
91654,,,,,
91656,,,,,410700.0
91657,,,,,415900.0
91660,,,,,
91661,,,,,
91662,,,,,
91663,,,,,141600.0
91664,,,,,
91665,,,,,
91666,,,,,
91670,,,,,94900.0
91671,,,,,98900.0
91673,,,,,
91674,,,,,437150.0
91676,,,,,560700.0
91677,,,,,
91678,,,,,67850.0
91684,,,,,219850.0
91685,,,,,
91690,,,,,168200.0
91692,,,,,233100.0
91696,,,,,131600.0
91700,,,,,
91701,346716.666667,345916.666667,410950.0,464108.333333,472141.666667
91702,267108.333333,264775.0,312200.0,356666.666667,377400.0
91703,,,,,
91704,,,,,345250.0
91705,,,,,583050.0
91706,256191.666667,260416.666667,308316.666667,349625.0,365583.333333
91708,304875.0,315858.333333,348308.333333,409483.333333,417975.0
91709,446675.0,440833.333333,511583.333333,575708.333333,587950.0
91710,292025.0,291225.0,347875.0,400100.0,414700.0
91711,470916.666667,460708.333333,506500.0,577750.0,619841.666667
91712,,,,,213600.0
91713,,,,,153600.0
91714,,,,,163650.0
91715,,,,,138150.0
91716,,,,,
91719,,,,,178500.0
91720,,,,,132450.0
91721,,,,,
91722,291500.0,290033.333333,342475.0,391625.0,409266.666667
91723,338950.0,327775.0,378083.333333,426466.666667,448850.0
91724,381691.666667,372108.333333,419016.666667,470758.333333,499175.0
91725,,,,,
91726,,,,,305700.0
91728,,,,,
91729,,,,,205800.0
91730,247766.666667,251133.333333,304866.666667,356558.333333,366441.666667
91731,317100.0,317208.333333,365383.333333,399366.666667,411766.666667
91732,311391.666667,313150.0,366750.0,403958.333333,417891.666667
91733,305991.666667,303791.666667,349650.0,387833.333333,405750.0
91734,,,,,
91735,,,,,
91736,,,,,
91737,409666.666667,405775.0,472266.666667,537491.666667,550025.0
91738,,,,,
91739,401266.666667,410583.333333,476916.666667,539108.333333,558208.333333
91740,344933.333333,337558.333333,385975.0,434633.333333,463650.0
91741,491025.0,483341.666667,545766.666667,589675.0,614408.333333
91742,,,,,
91743,,,,,401250.0
91744,261925.0,265258.333333,313808.333333,362516.666667,382441.666667
91745,437791.666667,434975.0,504791.666667,566091.666667,592025.0
91746,264616.666667,266858.333333,320775.0,363941.666667,379558.333333
91748,423016.666667,422925.0,493900.0,552233.333333,564933.333333
91750,427991.666667,418666.666667,469308.333333,522925.0,565333.333333
91752,278633.333333,281608.333333,339016.666667,393108.333333,416475.0
91754,436516.666667,441775.0,501391.666667,547441.666667,555758.333333
91755,430675.0,429483.333333,491708.333333,547350.0,547850.0
91761,246033.333333,249583.333333,296083.333333,348416.666667,368250.0
91762,219391.666667,226358.333333,272433.333333,320250.0,336425.0
91763,232533.333333,235850.0,280550.0,324941.666667,345516.666667
91764,199958.333333,207533.333333,250816.666667,291325.0,315575.0
91765,446066.666667,455216.666667,540316.666667,609325.0,635325.0
91766,212466.666667,214591.666667,258808.333333,316683.333333,328425.0
91767,224316.666667,229350.0,273458.333333,321950.0,337550.0
91768,214050.0,217350.0,264508.333333,313400.0,326700.0
91770,370700.0,374300.0,422216.666667,475725.0,504758.333333
91773,408341.666667,401508.333333,450225.0,504666.666667,533341.666667
91775,606233.333333,621416.666667,697975.0,748275.0,774933.333333
91776,454633.333333,457700.0,508183.333333,545633.333333,569441.666667
91780,516483.333333,524775.0,603783.333333,651608.333333,679675.0
91784,451116.666667,452716.666667,513833.333333,574716.666667,598116.666667
91786,286958.333333,285816.666667,337308.333333,392116.666667,406791.666667
91789,538925.0,541083.333333,630416.666667,693175.0,715483.333333
91790,337341.666667,330475.0,382641.666667,433775.0,453133.333333
91791,397291.666667,388575.0,441825.0,503141.666667,526550.0
91792,336433.333333,336991.666667,380366.666667,428491.666667,448591.666667
91801,446450.0,435241.666667,491275.0,534008.333333,552108.333333
91803,439150.0,424566.666667,469100.0,531166.666667,557325.0
91834,,,,,198600.0
91840,,,,,134850.0
91867,,,,,278750.0
91868,,,,,257100.0
91885,,,,,181800.0
91889,,,,,230950.0
91902,417816.666667,437500.0,510441.666667,532516.666667,563366.666667
91904,,,,,
91910,300600.0,316833.333333,371008.333333,398358.333333,420308.333333
91911,263183.333333,272616.666667,324708.333333,364508.333333,394366.666667
91913,334541.666667,343266.666667,393150.0,447800.0,477375.0
91915,335150.0,338950.0,395666.666667,444658.333333,472300.0
91916,271450.0,279908.333333,301816.666667,349675.0,383166.666667
91926,,,,,228050.0
91932,297691.666667,305791.666667,349166.666667,379008.333333,426408.333333
91942,316975.0,327658.333333,383650.0,411516.666667,429283.333333
91945,249125.0,257408.333333,314283.333333,345966.666667,370458.333333
91950,209366.666667,219616.666667,260941.666667,305866.666667,328975.0
91962,249775.0,262900.0,286458.333333,308641.666667,316083.333333
91968,,,,,357850.0
91977,253308.333333,268250.0,318091.666667,352641.666667,375333.333333
91999,,,,,180350.0
92000,,,,,108950.0
92004,165491.666667,176058.333333,182425.0,212766.666667,217000.0
92005,,,,,
92006,,,,,112550.0
92008,522841.666667,529208.333333,615400.0,699375.0,716450.0
92009,581341.666667,584900.0,668908.333333,724525.0,757450.0
92010,438483.333333,441175.0,516358.333333,555358.333333,594400.0
92011,621566.666667,616683.333333,695766.666667,753033.333333,787958.333333
92013,,,,,152100.0
92014,1167483.333333,1205258.333333,1372625.0,1527750.0,1618816.666667
92017,,,,,213250.0
92018,,,,,
92019,343991.666667,357558.333333,403866.666667,434325.0,459433.333333
92020,320058.333333,337725.0,389000.0,413925.0,431466.666667
92021,284441.666667,289775.0,341375.0,377508.333333,392550.0
92024,629291.666667,670950.0,772416.666667,810783.333333,844791.666667
92025,308358.333333,319816.666667,383591.666667,428208.333333,443491.666667
92026,301066.666667,302533.333333,359800.0,405183.333333,423666.666667
92027,263733.333333,269908.333333,326041.666667,362600.0,378600.0
92028,359475.0,365591.666667,427716.666667,479533.333333,495808.333333
92029,483950.0,482508.333333,562850.0,623716.666667,633783.333333
92030,,,,,107550.0
92032,,,,,156500.0
92033,,,,,92200.0
92034,,,,,140500.0
92037,1051208.333333,1108775.0,1212458.333333,1274516.666667,1341633.333333
92040,306583.333333,314875.0,368975.0,402558.333333,426933.333333
92042,,,,,207350.0
92047,,,,,227950.0
92054,,,,,
92055,,,,,125200.0
92056,307991.666667,315750.0,365333.333333,407391.666667,431558.333333
92057,270966.666667,282850.0,337458.333333,384766.666667,392658.333333
92058,279975.0,283525.0,347483.333333,389341.666667,397683.333333
92062,,,,,90100.0
92064,464000.0,469841.666667,543433.333333,599250.0,607750.0
92065,316150.0,314458.333333,367841.666667,422750.0,442808.333333
92067,2362691.666667,2425658.333333,2633091.666667,2720166.666667,2900616.666667
92069,317425.0,326983.333333,390400.0,430016.666667,454708.333333
92071,304958.333333,313325.0,369125.0,395750.0,415416.666667
92075,891691.666667,931916.666667,1059691.666667,1152133.333333,1239841.666667
92078,380075.0,387391.666667,445500.0,495108.333333,525175.0
92081,348300.0,343891.666667,412116.666667,455683.333333,478091.666667
92082,363650.0,366716.666667,434775.0,487758.333333,519100.0
92083,248041.666667,262733.333333,317758.333333,357208.333333,381466.666667
92084,319233.333333,324666.666667,391558.333333,435666.666667,456066.666667
92087,,,,,134850.0
92091,1736883.333333,1769650.0,1962458.333333,2027383.333333,2095050.0
92101,382866.666667,403666.666667,473950.0,492091.666667,505225.0
92102,218500.0,234641.666667,282883.333333,344175.0,363216.666667
92103,476183.333333,499950.0,586925.0,610250.0,639533.333333
92104,350508.333333,375683.333333,459641.666667,483783.333333,502066.666667
92105,208566.666667,212291.666667,272891.666667,313091.666667,336258.333333
92106,747133.333333,767766.666667,857716.666667,909283.333333,949908.333333
92107,591333.333333,628225.0,717216.666667,760808.333333,773516.666667
92108,,,,,296200.0
92109,586433.333333,608433.333333,692500.0,725200.0,761291.666667
92110,413091.666667,425700.0,501841.666667,513200.0,524608.333333
92111,362541.666667,378041.666667,443116.666667,469858.333333,494266.666667
